texto,siglaTipo
"Altera o art. 197 da Constituição Federal, para dispor sobre a instituição de Plano de Saúde Público para a cobertura financeira de serviços de saúde prestados por instituições e profissionais da rede privada.",PEC
"Altera a Constituição Federal para determinar que as nomeações para cargo em comissão, de direção e função pública na administração pública direta e indireta deverão observar as qualificações técnico-profissionais exigidas para o seu exercício, em conformidade com os critérios estabelecidos em lei, e incluir no texto constitucional a vedação a nomeações e exonerações baseadas no interesse político-partidário.",PEC
"Altera o Código Penal para criar causa de aumento de pena para os crimes de homicídio, lesão corporal e estupro cometidos com barbaridade nos meios de execução e especial crueldade contra crianças, adolescentes, pessoas portadoras de deficiência e idosos.",PLS
"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para aumentar o valor mínimo das multas administrativas para infrações contra o meio ambiente, tipificar crimes contra a vegetação nativa não localizada em áreas protegidas e revogar a prevalência de multas administrativas ambientais dos estados, municípios, Distrito Federal e territórios sobre as multas da União.",PLS
"Concede remissão e anistia totais para os produtores rurais pessoas físicas em relação às contribuições sobre a comercialização da produção rural, inclusive juros de mora, multas de mora e de ofício.",PLS
"Altera o Decreto-Lei nº 288, de 28 de fevereiro de 1967, que altera as disposições da Lei nº 3.173, de 6 de junho de 1957, e regula a Zona Franca de Manaus, para assegurar autonomia administrativa às unidades administrativas descentralizadas da SUFRAMA.",PLS
"Altera as Leis nº 13.146, de 6 de julho de 2015, e nº 8.742, de 7 de dezembro de 1993, para determinar igualdade de direitos entre os portadores de doença grave e as pessoas com deficiência.",PLS
"Altera o Decreto-Lei nº 3.365, de 21 de junho de 1941, para possibilitar a arbitragem para a definição dos valores de indenização nas desapropriações por utilidade pública, nas condições que especifica.",PLS
"Dispõe sobre a obrigatoriedade de instalação de mecanismo que permita o desembarque seguro e imediato dos passageiros de elevadores, em caso de falha elétrica.",PLS
Dispõe sobre critérios técnicos para dimensionamento de elevadores de passageiros.,PLS
"Altera a Lei nº 7.064, de 6 de dezembro de 1982, para dispor sobre os trabalhadores contratados ou transferidos por seus empregadores para prestar serviços no exterior.",PLS
"Regulamenta o disposto no artigo 153, VII, da Constituição Federal, para instituir o Imposto sobre Grandes Fortunas e dá outras providências.",PLS
"Altera a Lei n° 8.080, de 19 de setembro de 1990, que dispõe sobre as condições para a promoção, proteção e recuperação da saúde, a organização e o funcionamento dos serviços correspondentes e dá outras providências, a fim de determinar celeridade e transparência na realização de procedimentos no âmbito do Sistema Único de Saúde (SUS).",PLS
"Dispõe acerca do contrato de abertura de limite de crédito, das correspondentes garantias contratuais e dos contratos de operações financeiras derivadas celebrados no âmbito do Sistema Financeiro Nacional.",PLS
"Altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, e a Lei nº 8.036, de 11 de maio de 1990, para dispor sobre o Contrato de Trabalho Especial do Idoso.",PLS
Dispõe sobre débitos com a Fazenda Nacional relativos às contribuições previdenciárias de responsabilidade dos Municípios.,PLS
"Altera a Lei nº 12.318, de 26 de agosto de 2010, para prever a utilização da mediação nos litígios envolvendo alienação parental.",PLS
"Altera as Leis nos 7.713, de 22 de dezembro de 1988; 8.212, de 24 de julho de 1991; e 10.887, de 18 de junho de 2004; para isentar do Imposto sobre a Renda e excluir da base de cálculo da contribuição social dos trabalhadores e da contribuição social do servidor público federal os valores recebidos a título de décimo terceiro salário e adicional de férias; revoga dispositivos das Leis nos 7.713, de 1988; 7.787, de 30 de junho de 1989; 8.134, de 27 de dezembro de 1990; e 8.212, de 1991.",PLS
"Altera o art. 306 do Decreto-Lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal), para possibilitar a colheita antecipada de provas em audiência de custódia.",PLS
"Altera a Lei de Execução Penal para prever nova hipótese de remição de pena, para o preso em situação degradante e de flagrante desrespeito à sua integridade física e moral, e define o procedimento do incidente de excesso ou desvio de execução.",PLS
Inscreve o nome de Paulo Reglus Neves Freire no Livro dos Heróis da Pátria.,PLS
"Altera a Lei nº 9.504, de 30 de setembro de 1997, para fixar o limite máximo de recursos próprios que o candidato poderá usar na campanha.",PLS
"Altera o § 3º do art. 40 da Lei nº 12.815, de 5 de junho de 2013, para permitir ao operador portuário a contratação de trabalhadores sob o regime de trabalho temporário.",PLS
"Altera os arts. 392, 392-A e 473, III da Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para estabelecer o compartilhamento da licença maternidade e da licença adotante.",PLS
"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para determinar que somente poderão ser comercializados os modelos de veículos que tenham alcançado resultados mínimos em testes de impacto (crash tests).",PLS
"Altera a Lei nº 9.656, de 3 de junho de 1998, que dispõe sobre os planos e seguros privados de assistência à saúde, para obrigar as empresas de planos de saúde a oferecer e comercializar planos de saúde individuais aos consumidores.",PLS
Dispõe sobre incentivos para contratação de empregados com idade igual ou superior a sessenta anos.,PLS
"Altera a Lei nº 10.048, de 8 de novembro de 2000, que dá prioridade de atendimento às pessoas que especifica, e dá outras providências, para assegurar, em repartições públicas, empresas concessionárias de serviços públicos e instituições financeiras, o atendimento por tradutores e intérpretes da Língua Brasileira de Sinais – Libras, guias intérpretes e outros profissionais capacitados para o atendimento de pessoas com deficiência.",PLS
"Altera as Leis nº 6.932, de 7 de julho de 1981, que dispõe sobre as atividades do médico residente e dá outras providências; e nº 12.871, de 22 de outubro de 2013, que institui o Programa Mais Médicos, altera as Leis nº 8.745, de 9 de dezembro de 1993, e nº 6.932, de 7 de julho de 1981, e dá outras providências, para dispor sobre a assistência psiquiátrica e psicológica a ser oferecida a médicos residentes e a alunos de graduação em Medicina.",PLS
"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para tornar expressa a possibilidade de aplicação da receita arrecadada com multas de trânsito nas despesas que especifica.",PLS
"Altera a Lei nº 6.938, de 31 de agosto de 1981, que dispõe sobre a Política Nacional do Meio Ambiente, seus fins e mecanismos de formulação e aplicação e dá outras providências, para estabelecer direitos e salvaguardas à natureza entre os princípios e objetivos da Política Nacional do Meio Ambiente.",PLS
Dispõe sobre a criação e o funcionamento de fundos patrimoniais vinculados ao financiamento de unidades de conservação federais.,PLS
"Regulamenta o art. 91 do Ato das Disposições Constitucionais Transitórias, referente à compensação financeira devida pela União aos Estados, Distrito Federal e Municípios em função da perda de receita decorrente da desoneração de ICMS sobre exportações de bens primários e semielaborados e da concessão de crédito nas aquisições destinadas ao ativo permanente.",PLS
Dispõe sobre a Semana Nacional de Valorização da Vida.,PLS
"Altera a Lei nº 9.609, de 19 de fevereiro de 1998, para fixar no valor de 100 (cem) exemplares a quantificação das perdas e danos quando não for possível identificar o número de exemplares que constituem a edição fraudulenta.",PLS
"Altera a Lei nº 3.268, de 30 de setembro de 1957, que dispõe sobre os Conselhos de Medicina e dá outras providências, para instituir o exame nacional de proficiência em Medicina.",PLS
"Altera a Lei nº 13.105, de 16 de março de 2015 (Código de Processo Civil), para prever o acompanhamento presencial por membro do Ministério Público da execução de manutenção ou reintegração de posse, de despejo, ou de qualquer medida judicial que importe em remoção de famílias nos litígios coletivos pela posse de terra rural ou urbana.",PLS
Disciplina o uso de Veículos Aéreos Não Tripulados pelos órgãos de segurança pública.,PLS
"Acrescenta § 3º ao art. 4º e inciso XV ao art. 30 da Lei nº 8.935, de 18 de novembro de 1994, para fixar tempo máximo de espera para atendimento nos serviços notariais e de registro e para disciplinar o pagamento dos emolumentos cobrados por meio de cartões de débito e de crédito.",PLS
"Acrescenta a Seção V no Capítulo III da Lei nº 12.965, de 23 de abril de 2014, para possibilitar a suspensão do funcionamento ou o bloqueio de acesso de aplicação de internet que incentive ou promova a prática de crime.",PLS
"Altera o art. 1º da Lei Complementar nº 64, de 18 de maio de 1990, que estabelece, de acordo com o art. 14, § 9º, da Constituição Federal, casos de inelegibilidade, prazos de cessação, e determina outras providências, para estabelecer a inelegibilidade de devedores de Fazenda Pública.",PLS
Autoriza o Poder Executivo a instituir o Serviço Social Autônomo denominado Serviço Nacional de Aprendizagem da Pessoa com Deficiência.,PLS
"Modifica a Lei nº 9.610, de 19 de fevereiro de 1998, para permitir a cópia de obras literárias ou didáticas, exclusivamente para fins didáticos ou científicos, cujas edições se encontrem esgotadas.",PLS
Institui o Programa Especial de Regularização Tributária junto à Secretaria da Receita Federal do Brasil e à Procuradoria-Geral da Fazenda Nacional.,MPV
"Dispõe sobre o processo administrativo sancionador na esfera de atuação do Banco Central do Brasil e da Comissão de Valores Mobiliários, altera a Lei nº 4.131, de 3 de setembro de 1962, a Lei nº 4.829, de 5 de novembro de 1965, a Lei nº 6.024, de 13 de março de 1974, a Lei nº 6.385, de 7 de dezembro de 1976, a Lei nº 9.069, de 29 de junho de 1995, a Lei nº 9.613, de 3 de março de 1998, a Lei nº 9.873, de 23 de novembro de 1999, a Lei nº 10.214, de 27 de março de 2001, a Lei nº 11.371, de 28 de novembro de 2006, a Lei nº 11.795, de 8 de outubro de 2008, a Lei nº 12.810, de 15 de maio de 2013, a Lei nº 12.865, de 9 de outubro de 2013, o Decreto nº 23.258, de 19 de outubro de 1933, o Decreto-Lei nº 9.025, de 27 de fevereiro de 1946 e a Medida Provisória nº 2.224, de 4 de setembro de 2001, e dá outras providências.",MPV
"Altera o artigo 22, altera o inciso III do art. 52, altera o artigo 73, acrescenta o artigo 73-A, altera o parágrafo único do art. 75, altera a alínea “r” do inciso I do artigo 102, todos da Constituição Federal, e acrescenta os artigos 29-A e 115 ao Ato das Disposições Constitucionais Transitórias, para modificar a forma de composição dos Tribunais de Contas, criar o Conselho Nacional dos Tribunais de Contas e adotar outras providências.",PEC
Dá nova redação à alínea a do inciso X do § 2º do art. 155 da Constituição Federal para excluir da imunidade relativa ao ICMS as operações de exportação de bens minerais primários ou semielaborados.,PEC
"Acrescenta o art. 212-A à Constituição Federal, para tornar permanente o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB, e revoga o art. 60 do Ato das Disposições Constitucionais Transitórias.",PEC
