Row995;centro de dados;ao final do curso o aluno estara apto a compreender e produzir a modelagem dimensional dentro do padrao do rfb serpro 
Row996;desenvolvimento de solucoes;capacitar o publico alvo a mapear processos utilizando a ferramenta epf composer
Row997;desenvolvimento de solucoes;introduzir os conceitos e praticas do framework angular no desenvolvimento de aplicacoes web 
Row998;desenvolvimento de solucoes;introduzir os conceitos e praticas do framework angular no desenvolvimento de aplicacoes web 
Row999;desenvolvimento de solucoes;introduzir os conceitos e praticas do framework angular no desenvolvimento de aplicacoes web 
Row1001;gestao integrada de servicos;capacitar o aluno para compreender os conceitos estrutura atividades e atores envolvidos no processo de gerenciamento de demanda e aplicar os conhecimentos adquiridos na execucao de suas atividades cotidianas e na reducao de desvios no processo de gerenciamento de demanda do psgis 
Row1002;gestao integrada de servicos;capacitar o aluno para compreender os conceitos estrutura atividades e atores envolvidos no processo de gerenciamento de eventos e aplicar os conhecimentos adquiridos na execucao de suas atividades cotidianas e na reducao de desvios no processo de gerenciamento de eventos do psgis 
Row1003;gestao integrada de servicos;capacitar o aluno para compreender os conceitos estrutura atividades e atores envolvidos no processo de gerenciamento de problema e aplicar os conhecimentos adquiridos na execucao de suas atividades cotidianas e na reducao de desvios no processo de gerenciamento de problema do psgis 
Row1004;gestao de negocios e clientes;apresentar os conceitos basicos atinentes a gestao de processos de negocio e compartilhar conhecimentos utilizando atividade pratica e elementos de gamificacao 
Row1005;gestao de negocios e clientes;ao final do curso o aluno devera ser capaz de entender os conceitos basicos de gestao de riscos de processos de negocio e seu alinhamento aos riscos corporativos conhecer a metodologia adotada pelo escritorio de processos do serpro para a gestao de riscos de processos de negocio realizar os exercicios praticos baseados na metodologia a gestao de riscos de processos de negocio identificar os riscos dos processos de sua unidade organizacional tratar os riscos dos processos de sua unidade organizacional 
Row1006;centro de dados;capacitar os participantes nos recursos oferecidos pela plataforma de analise de dados governamentais govdata
Row1007;centro de dados;o workshop de introducao ao govdata tem por objetivo apresentar aos alunos os recursos oferecidos na plataforma de analise de dados governamentais govdata englobando o apresentacao da plataforma govdata o exploracao das bases de dados disponibilizadas o construcao de consultas de dados o upload de arquivos e criacao de bases de dados proprias o cruzamento de dados entre bases distintas o uso de ferramentas de descoberta de dados e exploracao visual o uso de ferramentas de analise estatistica o uso de ferramentas para compartilhamento de scripts 
Row1008;centro de dados;capacitar os participantes nos recursos oferecidos pela plataforma de analise de dados governamentais govdata
Row1009;centro de dados;pretende se que ao final do curso os alunos sejam capazes de entender os conceitos da jpa e utiliza la para inserir e recuperar dados para aplicacoes atraves da api em uma base de dados relacionais 
Row1010;tecnologia da informacao;treinar equipes da supcd para projetar solucoes e evolucao da plataformas estaleiro 
Row1013;centro de dados;apresentar as nocoes de maninframe utilizando roscoe jcl utilitarios endevor natural e adabas 
Row1014;centro de dados;apresentar os conceitos basicos sobre o banco de dados oracle e seus principais objetos utilizacao de comandos sql e criacao de rotinas usando a linguagem pl sql
Row1015;gestao integrada de servicos;o objetivo do curso e capacitar os empregados no processo serpro de gerenciamento integrado de servicos psgis de forma a promover a busca pelo conhecimento do processo e assim apoiar no seu cumprimento e evolucao o curso busca proporcionar aos alunos uma visao geral sobre os processos de gerenciamento de servicos de ti em uso na organizacao mesmo aqueles processos que nao estao diretamente vinculados as areas de atuacao dos alunos mas que se integram ou interagem entre si ao final do curso o aluno devera conhecer a fundamentacao teorica os conceitos a estrutura e a visao geral das atividades e atores envolvidos em cada processo do psgis alem de encontrar o caminho para identificar se no contexto do gerenciamento integrado de servicos na empresa e obter esclarecimento de como contribuem para o alcance dos objetivos da organizacao 
Row1016;centro de dados;o curso introducao ao qliksense tem por objetivo apresentar aos alunos a referida ferramenta de data discovery e seus recursos mais basicos 
Row1017;centro de dados;apresentar aos alunos a referida ferramenta de data discovery e seus recursos mais basicos 
Row1018;centro de dados;o curso introducao ao qlik sense tem por objetivo capacitar os alunos na referida ferramenta de data discovery e seus recursos essenciais 
Row1019;desenvolvimento de solucoes;capacitar os colaboradores com relacao ao uso dos comandos basicos do shell script logica de controle redirecionamentos e manipulacao de caracteres 
Row1020;gestao de negocios e clientes;apresentar o funcionamento e regras de negocio do sistema siconv
Row1022;gestao de negocios e clientes;capacitar disseminadores para a realizacao de treinamentos direcionados aos usuarios finais do sistema portolog cadeia logistica portuaria a ser implantado em novembro no porto de santos 
Row1023;gestao de negocios e clientes;introducao ao sistema portolog cadeia logistica portuaria inteligente
Row1024;desenvolvimento de solucoes;apresentar a linguagem de programacao swift que a partir de comecou a ser adotada para o desenvolvimento de aplicacoes na plataforma ios tvos watchos os x 
Row1027;desenvolvimento de solucoes;o aluno ao final do curso devera ser capaz de compreender a plataforma tibco e seus principais componentes sua aplicabilidade e ser capaz de identificar cenarios de integracao em que a plataforma possa ser utilizada 
Row1028;desenvolvimento de solucoes;capacitar desenvolvedores de sistemas com experiencia em outras linguagens de programacao para desenvolverem com a linguagem java 
Row1029;desenvolvimento de solucoes;este curso tem a oferecer conceitos fundamentais sobre a programacao orientada a objetos de forma independente de qualquer linguagem de programacao 
Row1030;ambientes de redes de ti;aprendera conceitos importantes sobre como as redes funcionam para isso abordamos temas como tipos de redes meios e formas de transmissao de dados cabeamento estruturado arquitetura de redes protocolo tcp ip entre outros 
Row1031;seguranca da informacao;ao final da palestra o aluno devera estar apto a identificar as principais posturas a serem tomadas com relacao a seguranca da informacao no serpro bem como estar sensibilizado para a adocao das mesmas e saber onde encontrar maiores informacoes sobre o assunto para sua correta utilizacao em suas atividades laborais 
Row1032;desenvolvimento de solucoes;informar aos alunos aspectos basicos relacionados a design implementacao e execucao de testes de desempenho com a ferramenta apache jmeter 
Row1033;juridico;atualizacao da legislacao a ser aplicada na elaboracao da ecd ecfdo serpro 
Row1038;organizacao da informacao empresarial;aprofundar e atualizar estudos no campo da arquivologia 
Row1039;desenvolvimento de solucoes;evento com o objetivo de compartilhar conhecimento e integracao dos membros do dedat e demais areas do serpro envolvidas na area de arquitetura de software oficina debate sobre os temas abordados nas palestras e alinhamento geral das diretrizes para a area de arquitetura
Row1040;desenvolvimento de solucoes;evento com o objetivo de compartilhar conhecimento e integracao dos membros do dedat e demais areas do serpro envolvidas na area de arquitetura de software palestras troca de conhecimento e apresentacao de informacoes referente as tendencias tecnologicas e acoes desenvolvidas nas diretorias de operacoes e desenvolvimento relacionadas a arquitetura de desenvolvimento 
Row1041;desenvolvimento de solucoes;evento com o objetivo de compartilhar conhecimento e integracao dos membros do dedat e demais areas do serpro envolvidas na area de arquitetura de software palestras troca de conhecimento e apresentacao de informacoes referente as tendencias tecnologicas e acoes desenvolvidas nas diretorias de operacoes e desenvolvimento relacionadas a arquitetura de desenvolvimento 
Row1042;desenvolvimento de solucoes;evento com o objetivo de compartilhar conhecimento e integracao dos membros do dedat e demais areas do serpro envolvidas na area de arquitetura de software palestras troca de conhecimento e apresentacao de informacoes referente as tendencias tecnologicas e acoes desenvolvidas nas diretorias de operacoes e desenvolvimento relacionadas a arquitetura de desenvolvimento 
