Número Licitação,Objeto
692019,"Pagamento de inscrição de servidor que atua na Divisão de Segurança do Trabalho na SUGEPE, no 7º Workshop  Contra Incêndios em Edificações'."
692019,"Contratação de empresa especializada em metalurgia para fabricação de equipamentos, incluindo material e mão-de-obra. Os equipamentos serão utilizados em competições como Concrebol e Aparato de proteção ao ovo (APO) na Semana Acadêmica de Engenharia Civil, Câmpus Pato Branco, que visam a prática e aplicação de conceitos adquiridos em sala de aula."
692019,"Apoio ao Projeto MBA Desenvolvimento Gerencial Avançado - Ênfase Em Gestão De Pessoas, Saúde, Construções E Sustentabilidade, Inovação e Empreendedorismo, Energia e Eficiência Energética. Custo Operacional R$ 94.268,16."
692019,"Aquisição de material de consumo estocado e almoxarifado (material TIC ), para atender as necessidades da Direção da  Faculdade de Farmácia."
692019,Pregão Eletrônico -  Aquisição de peças de reposição e acessórios para equipamentos e outros insumos laboratoriais
692019,"Contratação de 3 (três) inscrições no curso aberto 'Curso de Interpretação e Formação de Auditores ABNT NBR ISO/IEC 17025:2017', a ser realizado na cidade de Florianópolis-SC, previstas para os dias 21 a 25 de outubro 2019, com carga-horária de 40 (quarenta) horas/aula"
692019,Serviço de Buffet para Workshop Marítimo.
692019,"Serviço de análise de água consumo/bacteriológicas e físico-químicas: Coliformes totais, Escherichia coli (fecais), Cor, Odor, Gosto, Temperatura, PH, Turbidez, Sólidos totais dissolvidos, Dureza total, Alcalinidade total, Condutividade elétrica, Ferro total, Cloretos, Amônia."
692019,Prestação de serviço de publicação de Aviso de Licitação em Jornal de Circulação Municipal.
692019,"Materiais manufaturados, não metálicos - 93"
692019,Aquisição de Tablet para premiação dos alunos melhor classificados no curso de formação de oficiais da reserva do NPOR-1º BIS (Amv)
692019,"Aquisição de serviço de manutenção, reparo e conservação em motores de popa."
692019,Aquisição de Bandeirolas batedor. e Simbolo PE
692019,Prestação de serviços de assistência aos portadores de necessidades educativas especiais.
692019,Aquisição de material permanente
692019,Aquisição de serviço de Passagem.
692019,Pagamento de serviços hospitalares de urgencia prestados a usuarios do sistemas fusex.
692019,Aquisição de aparelho raio x para pelotão de saúde
702018,"Pregão Eletrônico -  Aquisição de material Hospitalar (Cateter guia, cateter para tubo, cateter venoso, etc)"
702019,Serviço de comunicação de dados (internet) prestado pela Telefônica (Vivo) no período de 27/07 a 26/08 de 2019.
702019,"Pregão Eletrônico -  FORNECIMENTO de DISPOSITIVOS UTILIZADOS NO SISTEMA DE DISTRIBUIÇÃO DE GASES MEDICINAIS PARA O HOSPITAL OPHIR LOYOLA, POR UM PERÍODO DE 12 (DOZE) MESES"
702019,Pregão Eletrônico -  Aquisição de envelopes de segurança
702019,Aquisição de canetas e canecas com logo UTFPR para divulgação nos eventos da DIREC.
702019,Contratação De Empresa Especializada Em Prestação De Serviço De Treinamento E Desenvolvimento De Pessoas.
702019,"Apoio ao Projeto Avaliação e Reestruturação do Minor em Empreendedorismo e Inovação. Custo Operacional R$ 5.625,00."
702019,"Aquisição de material de consumo estocado e almoxarifado (material TIC ), para atender as necessidades da Coordenação de Pós Graduação da  Faculdade de Farmácia.( PQI )"
702019,Aqs de material permanente aprov forno turbo a gás.
702019,"Inscrição de 15 (quinze) servidores em curso aberto com o tema 'Semana Especial: Siafi Operacional e PCASP - Execução Orçamentária e Financeira. Passo a passo no Computador', promovido por ONE CURSOS - Treinamento, Desenvolvimento e Capacitação LTDA, CNPJ: 06.012.731/0001-33, a ser realizado na cidade de Brasília/DF, prevista para os dias 21/10/2019 a 25/10/2019, com carga-horária de 40 horas/aula"
702019,"Prestação de serviços médicos, laboratoriais, odontológicos, terapêuticos e hospitalares aos usuários do Sistema de Saúde da Marinha, na área de abrangência sob responsabilidade do Sanatório Naval de Nova Friburgo, por meio do Instituto do Credenciamento. Prazo de Vigência: 03/09/2019 a 02/09/2020."
702019,Manutenção e Conservação de Máquinas e Equipamentos.
702019,Aquisição de gêneros alimentícios da agricultura familiar conforme chamada pública nº 02/2019 do Comando da 12ª Região Militar.
702019,Prestação de serviço de publicação de Aviso de Licitação em Jornal de Circulação Municipal
702019,Combustíveis e Lubrificantes Automotivos - 01
702019,Aquisição de pneus para uso na Vtr Nissan Frontier da Seção de Fiscalização de Produtos Controlados do 1º BIS nas fiscalizações e operações de a cargo do SFPC da 12ª RM.
702019,Aquisição de equipamentos de carpintaria.
702019,Contratação e regularização pontual de serviços de telefonia fixa comutada ao Comando da 13ª Brigada de Infantaria Motorizada.
702019,Contratação de serviço jornalístico
702019,"Aquisição de Material de Consumo tipo TONER, para atendimento das necessidades do GAP-BE e Unidades Apoiadas (DTINFRA-BE, SEREP-BE, HABE, ETRB, PABE, COMARA, SERIPA-1 e ALA9), conforme especificações e quantitativos estabelecidos na proposta, a qual integra este instrumento, independente de transcrição."
702019,Aquisição de ferramentas para oficina de serralheria.
712019,"Pregão Eletrônico -  Contratação de serviços especializados de desenvolvimento, evolução, manutenção, documentação e suporte operacional de sistemas aplicativos, na linha de negócio de Crédito e Varejo."
712019,Manutenção de ar condicionado
712019,Contratação de empresa para serviço de som e iluminação para o UTFestival.
712019,"Pagamento de taxas de licenciamento e seguro obrigatório da frota de veículos oficiais da UTFPR - Câmpus Pato Branco, referente o exercício 2019."
712019,"Apoio ao Projeto MBA em Logística Empresarial e Gestão da Cadeia de Suprimentos -Turma 34 - 2º sem/2019. Custo Operacional R$ 65.415,60."
712019,Pregão Eletrônico -  Produtos para atender ao serviço da patologia clínica  (Meio de cultura e outros)
712019,Importância para pagamento de despesas com manutenção em equipamento da Faculdade de Farmácia.
712019,Aquisição de material de consumo (Sabonete liquido e esponja)
712019,Telefone sem fio digital com entrada para 2 linhas
712019,Aparelhos e utensílios domésticos - 12
712019,Aquisição de material de expediente.
712019,Aquisição de Cursos pelo Projeto Soldado Cidadão.
712019,Atender despesas com manutenção de veiculos da OM.
712019,"Aquisição de Material de Consumo e Ferramentas para manutenção das instalações da COMARA sede, conforme especificações e quantitativos estabelecidos na proposta, a qual integra este instrumento, independente de transcrição."
722018,"Pregão Eletrônico -  Aquisição de INSUMOS PARA LABORATÓRIO   VIDRARIAS E DIVERSOS, com equipamentos cedidos em regime de comodato, para atender as necessidades do Hospital Universitário Walter Cantídio   HUWC, UASG: 150244 e da Maternidade Escola Assis Chateaubriand   MEAC, UASG: 150246, conforme condições, quantidades e exigências estabelecidas em edital."
722019,Aquisição de passagem rodoviária
722019,Aquisição de materiais para manutenção de bens imóveis.
722019,Pregão Eletrônico -  Fornecimento de assinaturas digitais de jornais e revistas.
722019,Pregão Eletrônico -  CONTRATAÇÃO de EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO DE TRANSPORTE DE MATERIAL RADIOATIVO DO IPEN/SÃO PAULO   HOSPITAL OPHIR LOYOLA/BELÉM   IPEN/SÃO PAULO
722019,Aquisição de camisetas para divulgação da UTFPR em eventos.
722019,Conserto e calibração de balança analítica
722019,"Contratação da Fundação Euclides da Cunha para apoio e gerenciamento as atividades do Projeto Programa de Extensão em Direitos Humanos e Diversidade. Custo Operacional: R$ 7.500,00."
722019,Pregão Eletrônico -  Implantação de Registro de Preços para aquisições futuras e eventuais de Medicamentos hospitalar: Trato Respiratório e outros;
722019,Aquisição de pulseiras de identificação.
722019,"Contratação de 2 (duas) vagas no curso aberto  'I Curso Tesouro Gerencial Avançado', a ser realizado na cidade de Brasília-DF, previstas para os dias 14 a 16 de outubro de 2019, com carga-horária de 20 (vinte) horas/aula."
722019,"Contratação tem como objetivo a prestação de serviços de impermeabilização e pintura de uma paredes do Gabinete do Ministro do Ministério da Ciência, Tecnologia, Inovações e Comunicações, com fornecimento de material e mão-de-obra, com sede no Escritório Regional da Anatel em São Paulo, na Rua: Vergueiro, 3.073 - 11º andar - Vila Mariana - São Paulo/SP."
722019,"Pregão Eletrônico -  MATERIAIS ELÉTRICOS. Senhores Licitantes atentar-se somente nas descrições dos materiais contidas no Anexo I do edital para elaborarem suas propostas, pois as descrições dos CATMAT's dos materiais nem sempre são totalmente compatíveis com o solicitado. O pagamento será efetuado por crédito em conta-corrente no BANCO DO BRASIL S/A, em nome do credor, conforme estabelecido no Decreto nº 51.197 publicado no D.O.C. do dia 23 de Janeiro de 2010."
722019,Serviço de capotaria e estofamento.
722019,Gêneros Alimentícios
722019,"Contratação do Serviço de Locação de Salão para atendimento das necessidades de realização dos tradicionais eventos do Baile da Asa 2019 e Baile do Aviador 2019 em comemorações alusivas ao dia do aviador e dia da Força aérea Brasileira, conforme especificações e quantitativos estabelecidos na proposta, a qual integra este instrumento, independente de transcrição."
722019,Aquisição de Material Permanente para Expediente.
722019,Recarga de extintor de incêndio para CIBSB.
732019,Aquisição de IPHONE 8 APPLE
732019,Pregão Eletrônico -  Aquisição de reagentes e vidrarias para laboratórios
732019,Contratação de empresa especializada para manutenção preventiva/corretiva em 04 (quatro) equipamentos geradores de energia elétrica.
732019,Pregão Eletrônico -  Prestação de serviços auxiliares de condução de veículos (motoristas) e de movimentação de materiais (carregadores) para a administração do Banco Central do Brasil em Fortaleza.
732019,"Contratação de serviços de educação musical, instrução vocal e ensino de técnicas de Canto Coral, para o Coral da UTFPR."
732019,"Contratação de Serviços de manutenção e calibração de equipamento microdurômetro para uso no Laboratório de Materiais do Curso de Engenharia Mecânica, com a finalidade de atividades práticas na graduação e pesquisa, da UTFPR - Câmpus Pato Branco."
732019,"Contratação da Fundação Euclides da Cunha para apoio e gerenciamento as atividades do Projeto APOIO AO GERENCIAMENTO FINANCEIRO PARA REALIZAÇÃO DO CONCURSO PÚBLICO DE PROVAS E TÍTULOS PARA INGRESSO NA CARREIRA DO MAGISTERIO DO ENSINO BÁSICO E TECNOLÓGICO - UFF/COLUNI - 2019/2. C. Operacional: R$ 11.044,00"
732019,"Reparo no sistema de gás canalizado do Campus Canoinhas com a retirada e recolocação de paver, escavação, de no mínimo 60cm, assentamento de tubos sem costura ( os tubos enterrados deverão ser protegidos por fita anticorrosiva e por camada de 10cm de concreto magro com fita de inscrição 'CUIDADO GLP') e acessórios. A tubulação exposta deve ser pintada na cor amarela e ligada no prédio. Após a instalação deve ser efetuado o teste de estanqueidade, emitindo-se o laudo com a ART"
732019,Aquisição de Material Manutenção Bens Móveis.
732019,Aquisição de material para manutenção de bens imóveis (Redes para janela)
732019,Aquisição de animais vivos para utilização em instrução militar
732019,Gêneros Alimentícios
732019,"Aquisição de material de cama, mesa e banho."
732019,Seguro viagem para o Quênia - Nairobi
742019,Serviço de calibração de balanças
742019,Serviço de Seguro DPVAT para a viatura administrativa Logan Placa PAC 2329 RENAVAM 001038460368
742019,Contratar serviço para emoldurar 02 fotografias para compor as galerias de ex diretores do Instituto Rio Branco e Secretaria de Gestão Administrativa.
742019,CONTRATAÇÃO de LINK de INTERNET.
742019,Aquisição de insulfilm  para o laboratório de conformação mecânica (E5).
742019,"Contratação da Fundação Euclides da Cunha para apoio e gerenciamento as atividades do projeto Implicações socioeconômicas da Inatividade Física: Panorama nacional e implicações para políticas públicas. C. Operacional: R$ 10.020,00."
742019,Pregão Eletrônico -  Contratação de empresa especializada para o fornecimento de combustíveis pelo maior desconto da tabela ANP para o abastecimento da frota de veículos da Regional Catalão da Universidade Federal de Goiás.
